ID,Name,Gender,Age,Rating,Degree,Start_Date,Retired,Division,Salary
6535,"Casarez, Clarissa",Female,33,3,Bachelor's,2/23/2008,FALSE,Human Resources,102377
1568,"al-Farran, Muna",Female,45,10,Master's,2/23/1995,FALSE,Accounting,184864
4158,"Rice, Whitney",Female,37,6,Bachelor's,2/23/2005,FALSE,Accounting,102827
3951,"Gray, Trey",Male,46,8,Bachelor's,2/23/1996,FALSE,Engineering,205502
5636,"Sanchez, Perla",Female,27,6,Bachelor's,2/23/2015,FALSE,Engineering,141362
2888,"Jackson, Elizabeth",Female,36,7,High School,2/23/2006,FALSE,Operations,69209
2576,"Esquibel Vandegrift, Kenneth",Male,31,8,Ph.D,2/23/2009,FALSE,Engineering,152462
8282,"Peters, Il",Male,47,10,Master's,2/23/1995,FALSE,Sales,178891
3007,"Eltagonde, Hien",Male,36,10,Bachelor's,2/23/2005,FALSE,Sales,163683
2889,"Wing, Marina",Female,40,4,Ph.D,2/23/2001,FALSE,Engineering,146770
3402,"Chavarria, Nikki",Female,36,3,Associate's,2/23/2005,FALSE,Operations,79412
4465,"Lee, Tina",Female,57,9,Associate's,2/23/1983,FALSE,Sales,208735
8305,"al-Koroma, Shahaama",Female,64,7,Master's,2/23/1978,TRUE,Human Resources,
4962,"Seo, Nikesh",Male,63,8,Ph.D,2/23/1980,FALSE,Engineering,266235
6996,"Kreul, Savannah",Female,33,6,Master's,2/23/2008,FALSE,Engineering,180829
2064,"Gallegos, Desiree",Female,54,8,Associate's,2/23/1987,FALSE,Operations,146956
3963,"Hearns, Mikayla",Female,63,8,Ph.D,2/23/1977,TRUE,Engineering,
5848,"Parks, Mohamed",Male,55,7,High School,2/23/1986,FALSE,Operations,148784
3821,"De La Torre, David",Male,27,6,High School,2/23/2014,FALSE,Sales,136049
5186,"Huerta, Isaiah",Male,62,9,Bachelor's,2/23/1979,FALSE,Sales,218907
7106,"Brown, Kiara",Female,28,5,Bachelor's,2/23/2012,FALSE,Sales,85953
3661,"el-Meskin, Asad",Male,65,9,Bachelor's,2/23/1977,FALSE,Engineering,177504
4777,"Nash, Jazmine",Female,38,10,Associate's,2/23/2003,FALSE,Sales,143438
2965,"Bau, Ryan",Male,63,6,Ph.D,2/23/1980,TRUE,Engineering,
3183,"Racine, Blake",Male,52,9,Associate's,2/23/1988,FALSE,Human Resources,187651
7704,"Vega, Alexis",Female,40,8,High School,2/23/2001,FALSE,Operations,134790
6811,"Chavez, Andrea",Female,30,7,Master's,2/23/2012,FALSE,Human Resources,139371
8903,"al-Odeh, Gaitha",Female,37,10,Ph.D,2/23/2004,FALSE,Engineering,203623
1767,"Idris, Kevin",Male,36,9,Master's,2/23/2005,FALSE,Corporate,177540
3436,"Price, Steven",Male,26,10,Bachelor's,2/23/2015,FALSE,Operations,109921
3828,"el-Hallal, Haala",Female,38,10,High School,2/23/2005,FALSE,Operations,106148
7354,"Long, Alexander",Male,59,6,Master's,2/23/1980,FALSE,Engineering,258819
6601,"Cheng, Chanon",Male,61,7,Bachelor's,2/23/1979,TRUE,Engineering,
2614,"Sawano, Rookush",Female,59,10,Associate's,2/23/1981,FALSE,Human Resources,204177
1693,"al-Bina, Haarith",Male,61,7,Master's,2/23/1980,FALSE,Human Resources,157067
3492,"Vasquez, Andrea",Female,47,9,Bachelor's,2/23/1994,FALSE,Human Resources,170099
4395,"Benally, Sapphire",Female,29,6,High School,2/23/2012,FALSE,Operations,113704
7290,"Rogers, Jackson",Male,37,10,Ph.D,2/23/2004,FALSE,Engineering,199218
5675,"Lor, Matthew",Male,36,9,Bachelor's,2/23/2004,FALSE,Accounting,155510
4623,"Kim, Thomas",Male,55,7,Associate's,2/23/1986,FALSE,Sales,159723
7629,"Sinfuentes Martinez, Alicia",Female,60,7,Master's,2/23/1981,FALSE,Operations,157566
9618,"Thach, Taylor",Female,53,7,Ph.D,2/23/1987,FALSE,Engineering,207247
1230,"Kirgis, Arissa",Female,25,8,Bachelor's,2/23/2015,FALSE,Operations,113573
4773,"Patel, Melody",Female,51,6,Master's,2/23/1989,FALSE,Sales,180052
3395,"Lawrence, Jaleel",Male,63,4,Bachelor's,2/23/1979,TRUE,Sales,
1756,"Palaniappan, Jia",Female,56,8,Master's,2/23/1986,FALSE,Accounting,225092
5668,"Guevara, Allison",Female,59,10,Master's,2/23/1982,FALSE,Engineering,225298
4298,"Pena, Michaela",Female,29,7,Master's,2/23/2012,FALSE,Corporate,159155
5973,"al-Habib, Shaafia",Female,48,3,Associate's,2/23/1993,FALSE,Human Resources,103651
3457,"Kennedy, Ariel",Female,26,6,Master's,2/23/2016,FALSE,Human Resources,121285
5559,"Von Handorf, Cassandra",Female,27,7,Master's,2/23/2015,FALSE,Human Resources,97921
2083,"Mcfalls, Jameela",Female,45,8,High School,2/23/1996,FALSE,Operations,129414
2573,"Zeman, Bradley",Male,64,8,High School,2/23/1977,TRUE,Sales,
1490,"Robertson, Shannon",Female,33,8,Bachelor's,2/23/2007,FALSE,Sales,89941
8874,"Bazan Rayos, Samuel",Male,34,6,Master's,2/23/2006,FALSE,Engineering,154018
1842,"Bachtel, Nora",Female,42,7,High School,2/23/1999,FALSE,Operations,93568
3143,"al-Ebrahim, Uthmaa N",Male,64,7,High School,2/23/1976,TRUE,Operations,
5737,"el-Shabazz, Faatih",Male,30,8,Ph.D,2/23/2012,FALSE,Engineering,166259
1765,"Nguyen, Cody",Male,57,6,Bachelor's,2/23/1984,FALSE,Accounting,175217
6787,"Ocampo, Vy",Female,28,8,Associate's,2/23/2015,FALSE,Human Resources,160150
2046,"Lane, Long",Male,38,3,Bachelor's,2/23/2002,FALSE,Human Resources,127877
5498,"Chavez, Benjamin",Male,44,8,Bachelor's,2/23/1997,FALSE,Human Resources,147142
4098,"Morgan, Cassandra",Female,47,9,Ph.D,2/23/1993,FALSE,Engineering,205601
5717,"Hughes, Jessie",Female,28,5,Master's,2/23/2012,FALSE,Engineering,132934
1847,"Sanders-Johnson, Jasmine",Female,51,5,High School,2/23/1990,FALSE,Operations,161839
2644,"el-Younes, Unais",Male,44,9,Ph.D,2/23/1998,FALSE,Engineering,196126
9150,"el-Fares, Nu'maan",Male,60,6,Ph.D,2/23/1981,FALSE,Engineering,221061
1764,"al-Qazi, Raaid",Male,52,7,Ph.D,2/23/1988,FALSE,Engineering,177528
8213,"el-Shaker, Ameen",Male,29,6,High School,2/23/2011,FALSE,Operations,61528
7368,"Matlock, Dominque",Female,54,5,Ph.D,2/23/1987,FALSE,Engineering,177000
5835,"al-Sader, Nadiyya",Female,34,9,Bachelor's,2/23/2007,FALSE,Engineering,150650
1886,"Wilson, Vanya",Female,63,3,High School,2/23/1980,TRUE,Operations,
5331,"Trujillo, Chelsea",Female,28,5,High School,2/23/2012,FALSE,Sales,105017
1403,"Halverson, Jillian",Female,51,10,Ph.D,2/23/1990,FALSE,Engineering,230803
4103,"Hayat, Samuel",Male,37,7,High School,2/23/2003,FALSE,Operations,104483
2291,"Hopkins, Anne",Female,61,9,Ph.D,2/23/1979,FALSE,Engineering,244487
6560,"el-Kamel, Mahdeeya",Female,45,5,Bachelor's,2/23/1996,FALSE,Human Resources,146776
1104,"Rinhart, Hannah",Female,31,8,Bachelor's,2/23/2010,FALSE,Accounting,122684
6912,"Trenchard, Alyson",Female,49,5,High School,2/23/1991,FALSE,Operations,106755
9574,"Palomino, Gogi",Female,38,8,Master's,2/23/2000,FALSE,Human Resources,117376
9606,"el-Islam, Najeeb",Male,36,4,Master's,2/23/2004,FALSE,Human Resources,168698
1817,"Cordova-Molina, Edgar",Male,36,10,Ph.D,2/23/2005,FALSE,Engineering,216670
7323,"Clements, Melanie",Female,27,8,Master's,2/23/2016,FALSE,Operations,117547
6219,"Moad, Sydney",Female,58,7,High School,2/23/1983,FALSE,Operations,164456
6837,"Cabral, Lars",Male,58,7,High School,2/23/1981,FALSE,Operations,210289
1498,"Aldinger, Miranda",Female,56,8,High School,2/23/1986,FALSE,Operations,93916
7800,"Christensen, Antonio",Male,44,9,Associate's,2/23/1999,FALSE,Sales,159864
2754,"Xiong, Samantha",Female,43,5,Associate's,2/23/1998,FALSE,Sales,110874
3703,"Robinson, Tamara",Female,42,9,Ph.D,2/23/2001,FALSE,Engineering,159707
6680,"Woods, Camren",Male,35,7,Bachelor's,2/23/2008,FALSE,Sales,136702
6335,"el-Tabet, Jumaana",Female,54,2,Associate's,2/23/1988,FALSE,Operations,121862
3827,"Huang, Brenda",Female,57,7,Bachelor's,2/23/1983,FALSE,Sales,174257
3119,"Lucio, Daniel",Male,52,6,Master's,2/23/1990,FALSE,Corporate,189127
5493,"Gomez-Rojas, Chanel",Female,36,5,Associate's,2/23/2003,FALSE,Operations,76659
4910,"Talamantes Garcia, Cheyenne",Female,50,6,High School,2/23/1991,FALSE,Operations,120104
3126,"Lacy, Paris",Female,48,8,Associate's,2/23/1992,FALSE,Operations,135669
2076,"el-Jamal, Saabiqa",Female,40,8,Associate's,2/23/2000,FALSE,Operations,139034
3027,"Robinson, Zachariah",Male,31,4,Associate's,2/23/2009,FALSE,Sales,89878
4420,"Butcher, Paul",Male,58,10,Bachelor's,2/23/1985,FALSE,Human Resources,227622
6798,"Werkele, Jakob",Male,65,7,Ph.D,2/23/1976,TRUE,Engineering,
7454,"Apps-Padilla, Skylar",Female,57,10,Master's,2/23/1983,FALSE,Engineering,190202
5126,"Mullen, Briana",Female,47,7,Master's,2/23/1995,FALSE,Corporate,176094
2320,"Fifita, Korrie",Female,26,9,High School,2/23/2016,FALSE,Operations,105468
7856,"Warner, Adam",Male,53,7,Ph.D,2/23/1987,FALSE,Engineering,200677
3533,"Whitford, Nicholas",Male,60,7,Bachelor's,2/23/1981,FALSE,Engineering,207365
5349,"Garrett, Philman",Male,46,8,Bachelor's,2/23/1995,FALSE,Engineering,190897
5865,"Johnson, Nina",Female,35,8,Ph.D,2/23/2006,FALSE,Engineering,187386
9558,"al-Majeed, Hujja",Female,27,6,Master's,2/23/2015,FALSE,Corporate,163963
3724,"Newton, Kalisha",Female,34,6,Associate's,2/23/2008,FALSE,Operations,71072
8525,"Martinez, Justin",Male,32,7,Master's,2/23/2010,FALSE,Corporate,200734
7500,"Mercer, Benjamin",Male,35,7,Ph.D,2/23/2004,FALSE,Engineering,172457
6308,"Barnett, Marquise",Male,25,8,Master's,2/23/2016,FALSE,Operations,103798
9358,"Otero, Ryann",Female,49,5,Ph.D,2/23/1992,FALSE,Engineering,158709
2637,"Simpson, Autumn",Female,59,3,Bachelor's,2/23/1982,FALSE,Sales,163198
4437,"Martinez, Christian",Male,63,8,Master's,2/23/1977,FALSE,Corporate,228942
6234,"Lee, Toni",Female,58,8,Bachelor's,2/23/1984,FALSE,Sales,185483
6215,"Bustos-Chavez, Zayra",Female,64,9,Associate's,2/23/1975,FALSE,Operations,141808
9703,"Breazell, Luanne",Female,38,7,High School,2/23/2001,FALSE,Sales,137824
2498,"Moran, Nicholas",Male,47,10,Master's,2/23/1995,FALSE,Accounting,152047
1187,"Moore III, Kalene",Female,54,8,Master's,2/23/1986,FALSE,Accounting,239549
5367,"Layden, Kaila",Female,49,8,Associate's,2/23/1991,FALSE,Sales,173311
7483,"al-Toure, Abbaas",Male,36,8,Bachelor's,2/23/2006,FALSE,Sales,178856
9521,"Brown, Arianna",Female,34,8,Associate's,2/23/2007,FALSE,Operations,102816
4288,"Gadd, Martin",Male,54,9,Master's,2/23/1988,FALSE,Corporate,213372
2231,"Grayson, Richard",Male,32,8,Master's,2/23/2010,FALSE,Engineering,168879
2548,"Bautista, Chu",Male,49,7,Ph.D,2/23/1991,FALSE,Engineering,196301
6119,"el-Mansouri, Uqbah",Male,45,7,Bachelor's,2/23/1996,FALSE,Engineering,166131
4382,"Henry, Michael",Male,28,7,Ph.D,2/23/2013,FALSE,Corporate,118496
7864,"Mulbery, Dylan",Male,36,9,High School,2/23/2005,FALSE,Sales,155537
1258,"Nuss, Nicholas",Male,26,7,Master's,2/23/2015,FALSE,Human Resources,131679
1875,"Foos, Jesse",Male,44,7,Ph.D,2/23/1997,FALSE,Engineering,211748
1273,"Terry, Jonni Lynn",Female,37,10,Bachelor's,2/23/2004,FALSE,Accounting,175678
8717,"Sebastian, Kierra",Female,28,8,Master's,2/23/2012,FALSE,Operations,90366
9462,"Edmondson, Ariana",Female,47,9,Bachelor's,2/23/1992,FALSE,Sales,183136
4474,"Talley, Ashley",Female,64,7,Master's,2/23/1976,FALSE,Human Resources,188686
6074,"Ilaoa, Monica",Female,54,8,Bachelor's,2/23/1986,FALSE,Operations,160716
2685,"Caraway, Tyler",Female,60,10,Ph.D,2/23/1984,FALSE,Engineering,200329
4988,"el-Koroma, Naqiyya",Female,29,10,Master's,2/23/2013,FALSE,Corporate,189975
7818,"Kozak, Tyler",Male,38,7,Ph.D,2/23/2001,FALSE,Engineering,141980
5803,"Kim, Rose",Female,42,5,High School,2/23/1999,FALSE,Sales,133333
2403,"el-Mitri, Hudhaifa",Male,32,7,Master's,2/23/2008,FALSE,Sales,179459
3190,"Lieu, Oksanna",Female,48,7,Master's,2/23/1993,FALSE,Corporate,185861
6291,"Anderson, Collyn",Male,65,6,High School,2/23/1977,FALSE,Operations,179634
5350,"el-Shah, Ruqayya",Female,52,10,Associate's,2/23/1989,FALSE,Sales,169683
7861,"Tran, Justin",Male,44,9,Associate's,2/23/1996,FALSE,Sales,142425
8768,"Hinojos M, Gilberto",Male,50,5,Master's,2/23/1991,FALSE,Engineering,189067
9212,"Dorsett, Cody",Male,31,3,High School,2/23/2009,FALSE,Operations,57856
3488,"Rison, Kristian",Male,60,5,Master's,2/23/1982,TRUE,Human Resources,
5935,"al-Rashid, Rasheeq",Male,28,7,Ph.D,2/23/2011,FALSE,Engineering,174353
7158,"Warner, Michaela",Female,51,7,High School,2/23/1990,FALSE,Operations,142531
2605,"Batson, Vanessa",Female,45,8,High School,2/23/1994,FALSE,Operations,118905
2049,"el-Ghazal, Saajida",Female,39,7,High School,2/23/2002,FALSE,Operations,100578
9775,"al-Hamed, Haashim",Male,59,8,Associate's,2/23/1981,FALSE,Operations,152598
8491,"Garza, Daniel",Male,29,8,Ph.D,2/23/2013,FALSE,Engineering,171526
7187,"Lam, Claire",Female,43,7,Master's,2/23/1998,FALSE,Engineering,212673
2227,"Castillo, Anthony",Male,56,5,Master's,2/23/1983,FALSE,Engineering,220494
7797,"Clark, Connor",Male,27,7,Ph.D,2/23/2013,FALSE,Engineering,138357
8307,"Douglas, Caleb",Male,26,10,Bachelor's,2/23/2015,FALSE,Corporate,131351
2056,"Brunt, Christopher",Male,57,10,Master's,2/23/1984,FALSE,Corporate,216419
2342,"Mitchell, Fabian",Male,39,7,Associate's,2/23/2001,FALSE,Human Resources,134279
4660,"Johnson, Raycell",Male,42,8,High School,2/23/2000,FALSE,Operations,127564
5874,"Medina, Adrian",Male,39,7,Bachelor's,2/23/2003,FALSE,Sales,145331
5750,"Herbert, Dominique",Male,54,8,Master's,2/23/1988,FALSE,Corporate,196225
8201,"Evans, Joseph",Male,53,5,Ph.D,2/23/1989,FALSE,Engineering,201004
8481,"Phillips, Jasmyn",Female,65,5,High School,2/23/1975,TRUE,Sales,
4146,"Swayzee, Sebastian",Male,49,4,Bachelor's,2/23/1992,FALSE,Human Resources,176731
4275,"Chavez, Gabriel",Male,37,6,Bachelor's,2/23/2004,FALSE,Human Resources,119193
1406,"Pak, Cassidy",Female,62,5,High School,2/23/1980,FALSE,Operations,156984
3373,"Redfern, Ariana",Female,57,5,High School,2/23/1984,FALSE,Sales,164702
4074,"Liggins, Tiffany",Female,41,5,Ph.D,2/23/2001,FALSE,Engineering,150297
4600,"Olivas, Julian",Male,65,2,Ph.D,2/23/1976,FALSE,Engineering,204576
2059,"Thompson, Ashley",Female,60,8,Bachelor's,2/23/1978,FALSE,Human Resources,205859
6486,"Rose, Daniel",Male,52,10,Ph.D,2/23/1989,FALSE,Engineering,239913
8779,"Mannon, Gwynneisha",Female,62,7,High School,2/23/1980,TRUE,Operations,
3605,"Carilo, Irene",Female,64,7,Bachelor's,2/23/1977,TRUE,Accounting,
4002,"al-Yassin, Yaasmeen",Female,32,8,Associate's,2/23/2010,FALSE,Operations,78509
6862,"Heaston, Breanna",Female,63,5,Ph.D,2/23/1978,TRUE,Engineering,
5109,"Cook, Justin",Male,49,10,Ph.D,2/23/1993,FALSE,Engineering,224138
7249,"Topete, Eriberto",Male,44,7,Associate's,2/23/1997,FALSE,Operations,98405
6390,"al-Rashid, Hishma",Female,37,8,Associate's,2/23/2001,FALSE,Sales,123302
4442,"Haugerud, Keegan",Male,60,7,High School,2/23/1982,TRUE,Operations,
6904,"Mareyassich, Samantha",Female,27,6,Bachelor's,2/23/2013,FALSE,Sales,138160
3169,"Gonzalez Trejo, Cesar",Male,36,9,Master's,2/23/2004,FALSE,Accounting,152619
6519,"Hardy, Jayren",Male,37,7,Associate's,2/23/2003,FALSE,Human Resources,154525
1620,"Hudson, Mariah",Female,39,8,Ph.D,2/23/2001,FALSE,Engineering,143405
4564,"Dominguez, Karina",Female,63,6,Associate's,2/23/1977,TRUE,Operations,
9347,"el-Musa, Uthmaa N",Male,63,7,Associate's,2/23/1978,TRUE,Human Resources,
5354,"Reddy, Alan",Male,39,4,Associate's,2/23/2003,FALSE,Operations,95631
7119,"al-Qasim, Najaat",Female,51,7,Associate's,2/23/1990,FALSE,Sales,154702
6990,"al-Akhtar, Aamir",Male,51,8,Master's,2/23/1991,FALSE,Accounting,184219
4444,"Cruz, Juan",Male,30,7,High School,2/23/2012,FALSE,Operations,82739
7126,"Nagle, Jordan",Female,35,8,High School,2/23/2006,FALSE,Sales,120906
3964,"Taylor, Aryan",Female,46,5,Ph.D,2/23/1995,FALSE,Engineering,166188
6625,"Shyu, Samantha",Female,61,3,Associate's,2/23/1980,TRUE,Human Resources,
5711,"Parker, Isaac",Male,61,8,Bachelor's,2/23/1980,TRUE,Operations,
7874,"Camacho, Amanda",Female,41,7,Master's,2/23/1998,FALSE,Operations,120700
2133,"Rossi, Ellyse",Female,31,7,Bachelor's,2/23/2008,FALSE,Operations,92767
7336,"Aguilar, Clara",Female,52,7,Ph.D,2/23/1990,FALSE,Engineering,192276
3804,"Jamison, Willis",Male,61,10,Associate's,2/23/1979,FALSE,Operations,190410
9789,"al-Akbari, Najaat",Female,42,2,Associate's,2/23/1999,FALSE,Operations,91409
9437,"Davis, Jared",Male,59,5,Bachelor's,2/23/1983,FALSE,Human Resources,167334
2696,"al-Hoque, Amaani",Female,48,5,Bachelor's,2/23/1994,FALSE,Sales,118432
2592,"Kubit, Michele",Female,41,7,Bachelor's,2/23/2002,FALSE,Engineering,156563
3868,"Alcala, Marvin",Male,34,8,Master's,2/23/2007,FALSE,Engineering,138828
3390,"Torres, Matthew",Male,26,6,Associate's,2/23/2016,FALSE,Sales,168206
4680,"Risenhoover, Jordyn",Female,55,8,Associate's,2/23/1986,FALSE,Sales,184609
9149,"Mckenzie, Maegan",Female,31,9,Ph.D,2/23/2010,FALSE,Engineering,155048
7407,"Truong, Shinji",Male,44,7,Bachelor's,2/23/1996,FALSE,Engineering,134735
3241,"Byrd, Sydny",Female,25,6,Ph.D,2/23/2016,FALSE,Engineering,126366
5664,"Leake, Marche",Female,50,8,Ph.D,2/23/1992,FALSE,Engineering,205493
8592,"Johnson, Maurice",Male,40,8,Bachelor's,2/23/2000,FALSE,Sales,177909
3371,"Cates, William",Male,57,9,High School,2/23/1983,FALSE,Operations,141866
2758,"el-Huq, Thaamir",Male,61,7,High School,2/23/1982,FALSE,Sales,191497
9091,"Dronavalli, Adam",Male,56,7,High School,2/23/1986,FALSE,Operations,154406
9304,"al-Jabbar, Jaleela",Female,27,7,Master's,2/23/2015,FALSE,Sales,107073
1548,"Newcomb, Bridget",Female,43,4,Ph.D,2/23/2000,FALSE,Corporate,161047
5011,"Lor, Vincent",Male,63,8,Associate's,2/23/1977,TRUE,Operations,
5243,"Begay, Deven",Male,59,5,Associate's,2/23/1981,FALSE,Operations,163130
1323,"Wilson, Demetrius",Male,56,6,Master's,2/23/1985,FALSE,Engineering,215171
4148,"Martinez, Yecenia",Female,47,10,High School,2/23/1995,FALSE,Sales,184545
6662,"Li, Carrena",Female,49,8,Ph.D,2/23/1992,FALSE,Engineering,234551
6043,"Glynn, Robert",Male,36,5,High School,2/23/2003,FALSE,Operations,86505
9654,"Bell, Avery",Male,51,7,Master's,2/23/1989,FALSE,Sales,185455
6777,"Mortimer, Kendall",Female,65,7,Master's,2/23/1977,FALSE,Corporate,248925
8865,"al-Farid, Muneera",Female,35,6,High School,2/23/2007,FALSE,Operations,120209
9249,"Lopez, Karissa",Female,25,8,Associate's,2/23/2016,FALSE,Sales,75689
4862,"Cocannouer, Meriyah",Female,48,7,Bachelor's,2/23/1992,FALSE,Engineering,178612
7487,"Davison, David",Male,34,6,Associate's,2/23/2008,FALSE,Sales,111397
3714,"al-Siddiqui, Zain",Male,42,10,Master's,2/23/2000,FALSE,Human Resources,236171
2450,"Ross, Christian",Male,53,7,Ph.D,2/23/1988,FALSE,Engineering,196655
3358,"Kim, Benjamin",Male,51,7,Master's,2/23/1991,FALSE,Sales,192505
5562,"el-Khawaja, Raabia",Female,64,9,Ph.D,2/23/1977,FALSE,Engineering,230468
6432,"Towne, Deja",Female,43,7,Associate's,2/23/1999,FALSE,Human Resources,162153
5343,"Agede, Reigna",Female,38,9,High School,2/23/2001,FALSE,Operations,106033
5814,"Burmaster, Zachary",Male,40,5,Bachelor's,2/23/1999,FALSE,Accounting,160068
2263,"al-Mohamed, Awn",Male,54,10,Bachelor's,2/23/1988,FALSE,Human Resources,197701
8388,"Ehredt, Byron",Male,52,10,Ph.D,2/23/1990,FALSE,Engineering,193751
4348,"Ceron, Shelly",Female,58,6,Bachelor's,2/23/1984,FALSE,Corporate,189149
1924,"Kishiyama, Seiko",Female,49,10,Associate's,2/23/1992,FALSE,Sales,175553
6619,"Tagawa, Heli",Male,26,9,Bachelor's,2/23/2016,FALSE,Sales,131036
7713,"Curtis, Areanna",Female,28,9,Master's,2/23/2013,FALSE,Engineering,133635
9795,"Reynolds, Tynan",Male,48,2,Associate's,2/23/1993,FALSE,Human Resources,146030
3145,"Cardenas, Thomas Michael",Male,55,7,Ph.D,2/23/1986,FALSE,Engineering,182548
3205,"Enhbold, Hanbin",Female,59,8,High School,2/23/1982,FALSE,Sales,181443
9750,"Hall, Abel",Male,51,7,Bachelor's,2/23/1991,FALSE,Accounting,180251
7250,"Ton, Tan",Male,44,9,Master's,2/23/1998,FALSE,Accounting,189606
7232,"Lee, Shanice",Female,46,4,High School,2/23/1996,FALSE,Sales,87385
3765,"Alvarez, Page",Female,47,7,Associate's,2/23/1995,FALSE,Sales,118684
8891,"el-Farah, Mu'mina",Female,38,8,Ph.D,2/23/2003,FALSE,Engineering,178848
6433,"Harmon, Tyler",Male,40,8,Associate's,2/23/2000,FALSE,Operations,114914
1794,"Tran, Linda",Female,33,9,Ph.D,2/23/2007,FALSE,Engineering,181570
9412,"Ratliff, Emmet",Male,49,8,Bachelor's,2/23/1993,FALSE,Sales,193694
4121,"Sua, Brandon",Male,60,3,Bachelor's,2/23/1980,TRUE,Sales,
9756,"Tralles, Geoffrey",Male,63,7,Ph.D,2/23/1977,FALSE,Engineering,200421
1166,"Barnes, Aminata",Female,58,10,Associate's,2/23/1983,FALSE,Human Resources,175513
4943,"Choi, Riana",Female,46,8,Master's,2/23/1995,FALSE,Sales,171673
7086,"Elliott, Samantha",Female,47,8,Master's,2/23/1995,FALSE,Sales,184010
6199,"Taylor, Megan",Female,42,4,High School,2/23/2001,FALSE,Sales,129058
7090,"el-Sader, Nasreen",Female,61,6,Associate's,2/23/1980,TRUE,Operations,
6337,"Lucero, Mayra",Female,43,5,Bachelor's,2/23/1998,FALSE,Accounting,90541
7036,"Jumpe, Keith",Male,62,8,High School,2/23/1978,TRUE,Operations,
9657,"Bean, Katryna",Female,62,8,Associate's,2/23/1979,TRUE,Human Resources,
6933,"Choe, Kate",Female,27,10,High School,2/23/2014,FALSE,Operations,102539
9075,"el-Semaan, Jaasir",Male,36,9,Master's,2/23/2005,FALSE,Human Resources,161534
6550,"Schreibman, Lawand",Male,48,7,High School,2/23/1993,FALSE,Sales,124358
6825,"el-Salem, Mufeed",Male,35,9,Master's,2/23/2006,FALSE,Engineering,150945
1513,"al-Kazi, Nadheera",Female,52,7,Master's,2/23/1990,FALSE,Sales,148123
9285,"el-Kaleel, Shajee'a",Female,41,8,Ph.D,2/23/1999,FALSE,Engineering,162589
1246,"Roybal, Brittany",Female,37,5,Master's,2/23/2006,FALSE,Sales,110032
4719,"Starks, Oluwatobi",Female,48,8,High School,2/23/1993,FALSE,Operations,154060
3084,"Gonzales, Jesus",Male,55,5,High School,2/23/1986,FALSE,Operations,118441
6142,"Arviso, Luke",Male,60,4,Associate's,2/23/1982,TRUE,Operations,
3934,"Wonnell, Daniel",Male,34,5,Master's,2/23/2007,FALSE,Human Resources,138090
7731,"Garcia, Antonio",Male,36,6,Associate's,2/23/2004,FALSE,Operations,112487
3363,"Fierro, Josue",Male,37,4,Master's,2/23/2003,FALSE,Engineering,162289
7614,"Flyinghawk, Ryan",Male,53,6,High School,2/23/1990,FALSE,Operations,141642
7166,"Avila, Rillard",Male,34,8,High School,2/23/2008,FALSE,Operations,154787
7908,"el-Shehata, Majdiyya",Female,40,6,Master's,2/23/2000,FALSE,Sales,134703
6021,"Roberts, Lee",Male,34,6,Bachelor's,2/23/2008,FALSE,Corporate,143193
7899,"Burzinski, Kristyn",Female,53,5,Bachelor's,2/23/1990,FALSE,Human Resources,196456
7809,"Duran, Ricardo",Male,60,8,Bachelor's,2/23/1980,TRUE,Operations,
6473,"Cox, Layla",Female,64,8,High School,2/23/1976,TRUE,Operations,
2230,"el-Jabbour, Najaat",Female,53,9,High School,2/23/1988,FALSE,Operations,183043
2249,"Choe, Brendan",Male,42,7,Master's,2/23/1998,FALSE,Human Resources,156323
3737,"Martel, Jessica",Female,49,5,High School,2/23/1991,FALSE,Sales,132947
7745,"Ramirez, Celeste",Female,37,8,Ph.D,2/23/2003,FALSE,Corporate,146946
1255,"Bozza, Daniel",Male,27,7,Associate's,2/23/2013,FALSE,Operations,104960
2672,"Smallwood, Nicole",Female,59,7,High School,2/23/1981,FALSE,Operations,176725
1035,"Amaral, Tony",Male,35,10,Ph.D,2/23/2005,FALSE,Corporate,182468
2201,"Pasillas, Cesar",Male,50,6,Ph.D,2/23/1989,FALSE,Corporate,201828
9973,"Jimenez, Nadia",Female,33,7,Ph.D,2/23/2008,FALSE,Engineering,129719
4178,"Lopez, Jeniffer",Female,42,6,Bachelor's,2/23/1998,FALSE,Sales,139632
3734,"al-Majeed, Hamad",Male,54,7,Master's,2/23/1987,FALSE,Corporate,214174
1456,"Ball, Aric",Male,37,7,Master's,2/23/2005,FALSE,Accounting,132767
5037,"Lopez-Chavez, Maria",Female,31,5,Associate's,2/23/2010,FALSE,Operations,79500
6288,"Grant, Krystal",Female,26,3,High School,2/23/2013,FALSE,Operations,62048
4427,"Lucero, Jose",Male,27,7,High School,2/23/2015,FALSE,Operations,64776
8038,"Rosen, Keifer",Male,46,5,Master's,2/23/1994,FALSE,Engineering,171434
2528,"al-Bacchus, Sad",Male,61,4,Master's,2/23/1980,TRUE,Accounting,
5895,"Scroggs, Coleman",Male,51,4,Associate's,2/23/1992,FALSE,Operations,102687
6405,"Maes, Fernanda",Female,49,4,Bachelor's,2/23/1991,FALSE,Sales,102012
7251,"Smith, Tahlil",Male,56,6,High School,2/23/1984,FALSE,Operations,132743
9505,"Martinez, Brent",Male,40,9,Associate's,2/23/2001,FALSE,Operations,111788
2978,"Stokes, Leeann",Female,33,7,High School,2/23/2007,FALSE,Sales,120659
